// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
17512	0	12.022818	2.057053	7.002320	0.971018	1.780973	4.104819	0.378542	-0.231101	-0.260801	-0.231445	0.192627	-0.785400	0.120174	0.020281	0.070201	0.999997	0.001893	-0.001156	-0.001304	0.524366	-0.119784	0.843025	0.207098	0.978267	0.010184	-0.825924	0.169249	0.537777
17513	0	12.296491	2.622817	14.099763	-4.649908	3.425235	8.174289	0.352787	0.182758	-0.419965	-0.236084	0.194824	-0.785400	0.123148	0.025721	0.140931	0.999996	0.001764	0.000914	-0.002100	0.524912	-0.124320	0.842028	0.206583	0.978304	0.015658	-0.825706	0.165730	0.539206
17514	0	13.152072	-3.038897	9.420842	-1.548080	-3.023420	6.294010	-1.018619	-0.392026	-0.527648	-0.238037	0.188232	-0.782959	0.131256	-0.030254	0.094620	0.999982	-0.005093	-0.001960	-0.002638	0.520511	-0.128776	0.844089	0.217817	0.975881	0.014565	-0.825606	0.176275	0.536006
17515	0	12.473761	-6.032197	9.990457	-3.126957	-5.806711	5.944604	1.017801	-0.708570	-0.543669	-0.242432	0.181641	-0.789551	0.124218	-0.061169	0.100035	0.999977	0.005089	-0.003543	-0.002718	0.513380	-0.132990	0.847794	0.212393	0.976874	0.024625	-0.831462	0.167423	0.529754
17516	0	10.557684	-1.919706	11.654151	-4.779028	-1.386561	5.227343	0.808826	-1.195121	-0.612635	-0.253174	0.172852	-0.777832	0.104818	-0.019992	0.117090	0.999969	0.004044	-0.005976	-0.003063	0.502061	-0.136984	0.853915	0.208813	0.977364	0.034016	-0.839245	0.161230	0.519300
17517	0	11.528190	-1.932854	6.898453	-0.507058	-2.383189	3.539592	0.422515	-1.403150	-0.563525	-0.264404	0.172607	-0.777588	0.114739	-0.019799	0.069749	0.999969	0.002113	-0.007016	-0.002818	0.488974	-0.140329	0.860937	0.208210	0.977223	0.041029	-0.847085	0.159193	0.507055
17518	0	9.997561	-0.223061	5.159153	0.418533	-0.839705	1.400523	0.778311	-0.788344	-0.603642	-0.270996	0.163818	-0.777344	0.099763	-0.002734	0.051975	0.999980	0.003892	-0.003942	-0.003018	0.480982	-0.144971	0.864661	0.204592	0.977565	0.050094	-0.852525	0.152808	0.499851
17519	0	7.945893	1.345184	5.774132	-0.834015	1.008343	0.014547	0.420751	-0.007331	-0.632028	-0.275391	0.163818	-0.777344	0.079499	0.013079	0.057772	0.999993	0.002104	-0.000037	-0.003160	0.479548	-0.151205	0.864390	0.204190	0.977231	0.057663	-0.853428	0.148848	0.499504
17520	0	6.009330	1.764581	6.436003	-2.237257	1.741037	-1.291482	0.330361	0.465517	-0.598853	-0.270264	0.150635	-0.783936	0.060295	0.017359	0.064249	0.999991	0.001652	0.002328	-0.002994	0.482247	-0.157713	0.861722	0.204322	0.976781	0.064426	-0.851874	0.144999	0.503274
17521	0	5.055726	2.675935	7.565763	-3.451068	2.880056	-1.460640	0.375074	0.386865	-0.607828	-0.272705	0.150635	-0.774658	0.050784	0.026463	0.075609	0.999992	0.001875	0.001934	-0.003039	0.484220	-0.164284	0.859385	0.204232	0.976304	0.071560	-0.850776	0.140863	0.506298
17522	0	5.604355	2.342254	6.117748	-1.999628	2.212311	-1.723881	-0.106351	0.295447	-0.540276	-0.265869	0.150635	-0.781494	0.056197	0.023303	0.061082	0.999995	-0.000532	0.001477	-0.002701	0.485571	-0.169946	0.857519	0.207824	0.975241	0.075596	-0.849135	0.141506	0.508868
17523	0	5.762353	1.166309	5.332997	-1.472110	0.897987	-2.064643	-0.095634	0.435263	-0.445624	-0.268066	0.150635	-0.783936	0.057765	0.011560	0.053199	0.999995	-0.000478	0.002176	-0.002228	0.488251	-0.175016	0.854974	0.210996	0.974294	0.078947	-0.846813	0.141850	0.512627
17524	0	6.008008	1.822730	7.675924	-3.188982	1.790614	-0.595192	0.355667	-0.015665	-0.321331	-0.267822	0.141846	-0.785889	0.060103	0.017994	0.076796	0.999997	0.001778	-0.000078	-0.001607	0.487396	-0.178098	0.854825	0.209618	0.974215	0.083455	-0.847647	0.138512	0.512161
17525	0	8.091485	2.524409	9.026833	-3.228324	2.260580	1.925936	0.251527	-0.790158	-0.179554	-0.276855	0.146240	-0.785889	0.080580	0.025058	0.090619	0.999991	0.001258	-0.003951	-0.000898	0.480229	-0.178879	0.858710	0.208555	0.974195	0.086303	-0.851989	0.137643	0.505143
17526	0	10.938318	1.874861	7.406757	-0.729327	0.900129	3.479357	-0.001729	-0.969685	-0.054637	-0.279053	0.144043	-0.776611	0.109027	0.018719	0.074597	0.999988	-0.000009	-0.004848	-0.000273	0.471784	-0.178042	0.863551	0.208899	0.974086	0.086704	-0.856610	0.139490	0.496751
17527	0	12.533484	1.054550	6.593919	0.444734	-0.273275	4.379106	-0.052165	-0.595129	0.038822	-0.290527	0.145996	-0.779053	0.125136	0.010587	0.066309	0.999996	-0.000261	-0.002976	0.000194	0.466684	-0.176966	0.866538	0.209387	0.974030	0.086151	-0.859281	0.141237	0.491619
17528	0	12.034793	0.455501	6.369549	0.240890	-0.774331	3.787210	-0.148302	-0.006734	0.126855	-0.285889	0.141602	-0.776611	0.120343	0.004679	0.063696	1.000000	-0.000742	-0.000034	0.000634	0.466845	-0.175695	0.866711	0.210139	0.974034	0.084262	-0.859010	0.142793	0.491643
17529	0	10.280195	-0.034712	6.198423	-0.505938	-0.942677	2.143865	-0.244974	0.389174	0.218169	-0.286133	0.148438	-0.779053	0.102923	-0.000159	0.061784	0.999997	-0.001225	0.001946	0.001091	0.470569	-0.174260	0.864985	0.211434	0.974013	0.081201	-0.856657	0.144676	0.495185
17530	0	9.555421	-0.545122	6.074827	-0.794359	-1.303893	1.420090	-0.159294	0.441162	0.301936	-0.277100	0.148438	-0.781494	0.095696	-0.005259	0.060542	0.999996	-0.000796	0.002206	0.001510	0.474934	-0.171933	0.863062	0.211439	0.974295	0.077739	-0.854243	0.145564	0.499079
17531	0	9.230128	-0.738289	5.957908	-0.823978	-1.425886	1.074202	-0.096125	0.616378	0.415954	-0.279541	0.155029	-0.783936	0.092499	-0.007162	0.059298	0.999993	-0.000481	0.003082	0.002080	0.480997	-0.168895	0.860300	0.210474	0.974817	0.073700	-0.851083	0.145621	0.504432
17532	0	7.775609	-1.257437	5.974851	-1.559641	-1.651468	-0.190875	-0.270430	0.925492	0.522761	-0.272461	0.148438	-0.786133	0.078064	-0.012290	0.059404	0.999985	-0.001352	0.004627	0.002614	0.489903	-0.165126	0.855995	0.210301	0.975284	0.067778	-0.846031	0.146812	0.512521
17533	0	5.732113	-1.971777	5.810623	-2.478834	-2.000979	-2.043582	-0.310958	0.990026	0.587005	-0.261475	0.155029	-0.788574	0.057665	-0.019459	0.057852	0.999982	-0.001555	0.004950	0.002935	0.499422	-0.160964	0.851274	0.210207	0.975741	0.061176	-0.840471	0.148391	0.521142
17534	0	4.797726	-2.087411	5.530861	-2.662902	-1.978111	-2.959838	-0.089187	0.661473	0.593800	-0.261719	0.157227	-0.784180	0.048221	-0.020707	0.055159	0.999990	-0.000446	0.003307	0.002969	0.506165	-0.156124	0.848188	0.208038	0.976539	0.055600	-0.836969	0.148312	0.526770
17535	0	4.432784	-1.749805	5.536390	-2.735996	-1.572145	-3.224400	0.065280	0.385117	0.614493	-0.263916	0.159424	-0.793457	0.044488	-0.017380	0.055273	0.999993	0.000326	0.001926	0.003072	0.510598	-0.150773	0.846497	0.204537	0.977543	0.050739	-0.835137	0.147233	0.529970
17536	0	4.304873	-1.748882	5.373937	-2.638380	-1.557306	-3.403055	0.040908	0.118122	0.613447	-0.259277	0.157227	-0.788818	0.043134	-0.017368	0.053710	0.999995	0.000205	0.000591	0.003067	0.512782	-0.144922	0.846199	0.201125	0.978499	0.045702	-0.834628	0.146757	0.530904
17537	0	4.887739	-1.894233	4.998892	-2.049647	-1.817107	-3.107163	0.206621	-0.289646	0.646338	-0.259766	0.163818	-0.784424	0.048866	-0.018836	0.050040	0.999993	0.001033	-0.001448	0.003232	0.511598	-0.138240	0.848031	0.196244	0.979684	0.041311	-0.836514	0.145287	0.528334
17538	0	5.425934	-1.501664	5.137259	-1.826169	-1.463156	-2.559316	0.350623	-0.464899	0.683175	-0.261475	0.152832	-0.783936	0.054191	-0.014922	0.051472	0.999990	0.001753	-0.002324	0.003416	0.508975	-0.130848	0.850778	0.189888	0.981097	0.037291	-0.839576	0.142573	0.524200
17539	0	5.867821	-1.284667	5.120800	-1.570111	-1.282413	-2.184168	0.293215	-0.526020	0.701666	-0.270752	0.157227	-0.786377	0.058588	-0.012716	0.051343	0.999989	0.001466	-0.002630	0.003508	0.505821	-0.123267	0.853786	0.184004	0.982377	0.032820	-0.842786	0.140499	0.519589
17540	0	6.238263	-1.246098	4.496573	-0.878404	-1.342702	-2.189485	0.332292	-0.579753	0.741660	-0.268311	0.152832	-0.788574	0.062298	-0.012305	0.045126	0.999988	0.001661	-0.002899	0.003708	0.502218	-0.115144	0.857041	0.177529	0.983713	0.028132	-0.846322	0.138021	0.514480
17541	0	6.739023	-1.138136	4.523284	-0.663398	-1.253605	-1.740634	0.476757	-0.619894	0.752099	-0.272949	0.159424	-0.786377	0.067292	-0.011236	0.045415	0.999985	0.002384	-0.003099	0.003760	0.498229	-0.106935	0.860426	0.169853	0.985175	0.024086	-0.850246	0.134146	0.509006
17542	0	7.399098	-0.677210	4.651658	-0.405920	-0.815994	-1.094185	0.583416	-0.642074	0.756887	-0.279541	0.152832	-0.783936	0.073866	-0.006629	0.046734	0.999983	0.002917	-0.003210	0.003784	0.493961	-0.098603	0.863875	0.161196	0.986710	0.020452	-0.854411	0.129150	0.503291
17543	0	8.191750	-0.354599	4.463195	0.155705	-0.559976	-0.495364	0.553829	-0.535505	0.742504	-0.279541	0.155029	-0.786377	0.081810	-0.003366	0.044842	0.999986	0.002769	-0.002678	0.003713	0.490508	-0.090622	0.866712	0.152923	0.988096	0.016768	-0.857914	0.124315	0.498527
17544	0	8.961625	-0.489488	4.033372	0.850291	-0.772413	-0.040349	0.543663	-0.316858	0.695442	-0.281494	0.146240	-0.781250	0.089569	-0.004693	0.040463	0.999989	0.002718	-0.001584	0.003477	0.488772	-0.083336	0.868422	0.144918	0.989353	0.013377	-0.860291	0.119311	0.495645
17545	0	9.407602	-0.551214	3.651522	1.382214	-0.875840	0.160411	0.584182	0.004907	0.624444	-0.283447	0.141846	-0.785889	0.094094	-0.005325	0.036497	0.999991	0.002921	0.000025	0.003122	0.489660	-0.077181	0.868491	0.136950	0.990519	0.010813	-0.861091	0.113646	0.495587
17546	0	9.386661	-0.556069	3.684133	1.366281	-0.844470	0.157841	0.621346	0.290351	0.552415	-0.276855	0.141846	-0.778809	0.093935	-0.005415	0.036688	0.999990	0.003107	0.001452	0.002762	0.492844	-0.072005	0.867133	0.128959	0.991609	0.009046	-0.860508	0.107367	0.497994
17547	0	9.321074	-0.862497	3.504832	1.493258	-1.142374	0.004393	0.630837	0.444808	0.478458	-0.283447	0.139648	-0.790283	0.093309	-0.008512	0.034814	0.999990	0.003154	0.002224	0.002392	0.497230	-0.067733	0.864971	0.121271	0.992587	0.008013	-0.859102	0.100912	0.501758
17548	0	9.169891	-0.917199	3.403614	1.554561	-1.185642	-0.185121	0.734113	0.538835	0.401861	-0.271973	0.133057	-0.787842	0.091808	-0.009112	0.033755	0.999988	0.003671	0.002694	0.002009	0.502276	-0.064243	0.862318	0.113034	0.993557	0.008182	-0.857288	0.093361	0.506302
17549	0	8.967055	-0.899115	3.387315	1.532081	-1.155147	-0.378263	0.764866	0.632655	0.329583	-0.276367	0.133057	-0.790039	0.089792	-0.008972	0.033555	0.999986	0.003824	0.003163	0.001648	0.508011	-0.061533	0.859150	0.104913	0.994439	0.009188	-0.854937	0.085468	0.511642
17550	0	8.738268	-0.956526	3.275167	1.575957	-1.213995	-0.645295	0.806095	0.731464	0.273358	-0.264648	0.117676	-0.794189	0.087515	-0.009577	0.032393	0.999984	0.004030	0.003657	0.001367	0.514481	-0.059387	0.855443	0.096706	0.995253	0.010932	-0.852032	0.077102	0.517781
17551	0	8.318665	-0.580844	3.565897	1.225077	-0.807563	-0.862847	0.956664	0.841359	0.249881	-0.257813	0.115479	-0.801025	0.083343	-0.005874	0.035281	0.999979	0.004783	0.004207	0.001249	0.521822	-0.057493	0.851115	0.087355	0.996083	0.013729	-0.848570	0.067185	0.524800
17552	0	7.914177	0.162899	4.106327	0.696494	-0.030700	-0.922463	0.984986	0.872812	0.240403	-0.252686	0.102295	-0.802979	0.079318	0.001523	0.040725	0.999978	0.004925	0.004364	0.001202	0.529362	-0.055620	0.846571	0.077820	0.996825	0.016830	-0.844820	0.056971	0.532010
17553	0	7.637022	0.664920	4.135311	0.635130	0.462233	-1.138039	0.900051	0.875192	0.256177	-0.250488	0.104492	-0.812256	0.076542	0.006562	0.041048	0.999979	0.004500	0.004376	0.001281	0.536882	-0.053506	0.841959	0.068940	0.997432	0.019426	-0.840836	0.047615	0.539192
17554	0	7.392424	0.819866	3.955607	0.735441	0.602226	-1.442327	0.844867	0.959758	0.290008	-0.243408	0.095703	-0.809814	0.074101	0.008140	0.039235	0.999979	0.004224	0.004799	0.001450	0.545069	-0.051008	0.836838	0.060355	0.997945	0.021517	-0.836216	0.038779	0.547027
17555	0	7.231836	0.485011	4.391837	0.337148	0.277183	-1.349124	0.804215	0.969309	0.322067	-0.240967	0.093506	-0.812012	0.072522	0.004791	0.043587	0.999979	0.004021	0.004847	0.001610	0.553286	-0.048119	0.831600	0.051957	0.998380	0.023201	-0.831369	0.030371	0.554890
17556	0	7.407193	0.081546	4.665507	0.259838	-0.141600	-1.063282	0.813615	0.840551	0.336194	-0.229492	0.084717	-0.813965	0.074266	0.000751	0.046346	0.999981	0.004068	0.004203	0.001681	0.560368	-0.044964	0.827022	0.043405	0.998747	0.024890	-0.827105	0.021950	0.561618
17557	0	7.720585	0.297122	4.924184	0.294615	0.048005	-0.655509	0.848539	0.651343	0.320807	-0.231445	0.080322	-0.820801	0.077361	0.002887	0.049002	0.999984	0.004243	0.003257	0.001604	0.565824	-0.041865	0.823462	0.034670	0.999035	0.026969	-0.823797	0.013290	0.566730
17558	0	8.043519	0.834830	5.210178	0.303912	0.556943	-0.213811	0.824354	0.412046	0.308668	-0.228760	0.069336	-0.815674	0.080530	0.008258	0.051970	0.999988	0.004122	0.002060	0.001543	0.569260	-0.038802	0.821241	0.026202	0.999234	0.029050	-0.821740	0.004981	0.569841
17559	0	8.518865	1.406825	5.311869	0.522744	1.094925	0.251806	0.731083	0.138641	0.300815	-0.229004	0.071533	-0.818115	0.085204	0.014002	0.053111	0.999992	0.003655	0.000693	0.001504	0.570420	-0.035793	0.820573	0.018559	0.999357	0.030690	-0.821143	-0.002277	0.570717
17560	0	9.105666	1.856907	5.264610	0.893852	1.515789	0.722052	0.633613	-0.097505	0.318838	-0.233154	0.064941	-0.815430	0.091001	0.018547	0.052749	0.999994	0.003168	-0.000488	0.001594	0.569618	-0.032596	0.821263	0.011603	0.999433	0.031620	-0.821827	-0.008482	0.569674
17561	0	9.615340	2.174337	5.049406	1.333672	1.820889	1.030954	0.498493	-0.229895	0.346946	-0.237549	0.062744	-0.820068	0.096057	0.021784	0.050659	0.999995	0.002492	-0.001149	0.001735	0.567710	-0.029163	0.822712	0.005619	0.999486	0.031552	-0.823210	-0.013289	0.567582
17562	0	9.810057	2.204654	4.635297	1.744921	1.865405	0.960382	0.352061	-0.289388	0.360825	-0.239746	0.058105	-0.815186	0.097993	0.022142	0.046534	0.999996	0.001760	-0.001447	0.001804	0.565287	-0.025585	0.824497	0.000741	0.999534	0.030508	-0.824894	-0.016635	0.565043
17563	0	10.000604	1.645457	4.256350	2.122323	1.331712	0.890499	0.189624	-0.340293	0.363126	-0.239990	0.067139	-0.820313	0.099903	0.016596	0.042749	0.999996	0.000948	-0.001701	0.001816	0.562422	-0.022042	0.826556	-0.002767	0.999589	0.028540	-0.826845	-0.018338	0.562130
17564	0	10.486447	0.556050	4.154406	2.443588	0.263506	1.209704	0.098970	-0.305864	0.328619	-0.243896	0.051514	-0.817383	0.104791	0.005712	0.041707	0.999997	0.000495	-0.001529	0.001643	0.559828	-0.018800	0.828396	-0.005363	0.999639	0.026310	-0.828591	-0.019172	0.559525
17565	0	11.727996	-0.513748	8.535378	-0.507827	-0.895739	4.664959	0.296575	-0.065680	0.256516	-0.246338	0.058105	-0.822266	0.117258	-0.005114	0.085385	0.999998	0.001483	-0.000328	0.001283	0.559210	-0.016284	0.828866	-0.009145	0.999625	0.025808	-0.828976	-0.022012	0.558851
17566	0	11.906334	2.902908	12.538610	-3.756226	2.430630	7.139811	0.302677	0.147083	0.296385	-0.241455	0.049316	-0.807861	0.119113	0.029016	0.125342	0.999997	0.001513	0.000735	0.001482	0.560346	-0.013272	0.828152	-0.013245	0.999600	0.024981	-0.828153	-0.024967	0.559946
17567	0	13.234883	4.068158	8.441418	0.316288	3.751418	5.960504	-0.683508	-0.746076	0.654917	-0.250977	0.060303	-0.815430	0.131898	0.041403	0.084766	0.999982	-0.003418	-0.003730	0.003275	0.554021	-0.006929	0.832474	-0.011098	0.999815	0.015707	-0.832429	-0.017941	0.553841
17568	0	12.903075	3.800057	8.973102	-0.436487	3.609108	5.942536	-0.197308	-0.857643	0.805326	-0.261963	0.053711	-0.817383	0.128490	0.038608	0.090245	0.999982	-0.000987	-0.004288	0.004027	0.546711	0.000994	0.837321	-0.013815	0.999874	0.007834	-0.837208	-0.015850	0.546656
17569	0	10.529553	5.266714	10.852293	-3.479169	5.179087	4.933495	-0.646925	-1.086262	0.776187	-0.267090	0.069092	-0.815674	0.104498	0.053426	0.108920	0.999972	-0.003235	-0.005431	0.003881	0.537433	0.008537	0.843264	-0.012430	0.999920	-0.002201	-0.843215	-0.009299	0.537496
17570	0	10.838187	1.849338	7.069041	-0.208862	1.961882	3.108680	-1.572153	-0.906361	0.569528	-0.267334	0.073486	-0.802002	0.108006	0.019359	0.071031	0.999955	-0.007861	-0.004532	0.002848	0.529675	0.014235	0.848081	-0.002103	0.999878	-0.015469	-0.848198	0.006410	0.529641
17571	0	9.429639	-0.589756	4.437917	1.210749	-0.385601	0.548088	-1.089795	-0.363299	0.384095	-0.277100	0.091064	-0.804932	0.094226	-0.005474	0.044581	0.999982	-0.005449	-0.001816	0.001920	0.526553	0.018002	0.849952	0.005316	0.999687	-0.024467	-0.850126	0.017401	0.526292
17572	0	7.412691	-0.688430	5.750266	-0.999335	-0.432113	-0.469140	-0.539464	-0.199574	0.189192	-0.276855	0.084473	-0.804688	0.074076	-0.006659	0.057595	0.999995	-0.002697	-0.000998	0.000946	0.524818	0.019950	0.850980	0.008981	0.999540	-0.028971	-0.851167	0.022847	0.524398
17573	0	7.126237	-0.703701	6.875297	-2.133097	-0.383400	-0.125023	-0.515305	-0.280928	0.095671	-0.286133	0.093262	-0.802490	0.071169	-0.006826	0.068871	0.999996	-0.002577	-0.001405	0.000478	0.522392	0.020868	0.852450	0.013058	0.999387	-0.032467	-0.852605	0.028092	0.521800
17574	0	7.664964	-1.144965	7.331459	-2.277524	-0.757862	0.582081	-0.441258	-0.276016	0.108208	-0.281738	0.097656	-0.802734	0.076554	-0.011246	0.073445	0.999996	-0.002206	-0.001380	0.000541	0.520002	0.022050	0.853880	0.016330	0.999227	-0.035749	-0.854009	0.032533	0.519240
17575	0	8.035777	-1.095754	6.707345	-1.576109	-0.681100	0.570698	-0.410521	-0.144780	0.125513	-0.277100	0.093262	-0.802734	0.080316	-0.010769	0.067154	0.999997	-0.002053	-0.000724	0.000628	0.518748	0.023251	0.854611	0.019370	0.999054	-0.038938	-0.854708	0.036753	0.517807
17576	0	7.972312	-1.253837	6.053230	-1.062665	-0.827382	0.185189	-0.325206	0.010520	0.188336	-0.283936	0.093262	-0.800293	0.079738	-0.012365	0.060548	0.999998	-0.001626	0.000053	0.000942	0.518826	0.025146	0.854510	0.021243	0.998879	-0.042293	-0.854616	0.040095	0.517710
17577	0	7.678697	-0.920676	7.097379	-2.105530	-0.429694	0.461789	-0.082348	-0.097185	0.253710	-0.288574	0.097656	-0.800537	0.076764	-0.009080	0.071015	0.999999	-0.000412	-0.000486	0.001269	0.518012	0.027625	0.854927	0.020809	0.998776	-0.044881	-0.855120	0.041039	0.516803
17578	0	8.464401	-0.524919	8.235987	-2.702839	0.062937	1.695715	-0.048607	-0.598803	0.308215	-0.292969	0.097656	-0.798096	0.084405	-0.005099	0.082614	0.999994	-0.000243	-0.002994	0.001541	0.512894	0.030968	0.857893	0.019708	0.998661	-0.047831	-0.858226	0.041439	0.511597
17579	0	10.753922	-0.873307	7.644734	-1.118607	-0.200355	3.361484	-0.148459	-0.864933	0.299639	-0.302002	0.097656	-0.800537	0.107220	-0.008515	0.076918	0.999989	-0.000742	-0.004325	0.001498	0.505479	0.034231	0.862160	0.019637	0.998498	-0.051157	-0.862616	0.042789	0.504047
17580	0	12.053419	-0.617454	6.893384	0.109265	0.106829	4.085559	-0.062156	-0.367164	0.218010	-0.302246	0.099854	-0.798096	0.120414	-0.006022	0.069157	0.999998	-0.000311	-0.001836	0.001090	0.502299	0.036583	0.863920	0.019147	0.998389	-0.053410	-0.864482	0.043369	0.500790
17581	0	11.814807	-0.497124	6.279874	0.511768	0.220723	3.565013	-0.359506	0.235283	0.041021	-0.302246	0.099854	-0.798096	0.118223	-0.004834	0.062668	0.999998	-0.001798	0.001176	0.000205	0.504309	0.036795	0.862739	0.022223	0.998208	-0.055563	-0.863237	0.047193	0.502588
17582	0	11.264355	-1.177047	4.993877	1.376509	-0.530412	2.476879	-0.295352	0.573380	-0.213140	-0.293213	0.099854	-0.802734	0.112774	-0.011817	0.049633	0.999994	-0.001477	0.002867	-0.001066	0.509149	0.034405	0.859991	0.025920	0.998135	-0.055278	-0.860288	0.050436	0.507307
17583	0	9.940772	0.053213	5.062629	0.757648	0.622591	1.299885	0.027305	0.910124	-0.501592	-0.293213	0.099854	-0.807373	0.099638	0.000276	0.050173	0.999986	0.000137	0.004551	-0.002508	0.516788	0.028850	0.855627	0.028432	0.998302	-0.050833	-0.855641	0.050597	0.515090
17584	0	7.893901	1.833726	5.848831	-0.817057	2.324562	-0.127002	0.000520	1.088747	-0.724336	-0.283936	0.093262	-0.809570	0.079322	0.018050	0.058057	0.999979	0.000003	0.005444	-0.003622	0.525803	0.021083	0.850345	0.032275	0.998478	-0.044713	-0.849994	0.050955	0.524322
17585	0	6.066208	2.442540	5.643990	-1.479033	2.832966	-1.787401	-0.199239	1.047736	-0.842199	-0.283936	0.095459	-0.816650	0.061059	0.024225	0.056097	0.999977	-0.000996	0.005239	-0.004211	0.534347	0.012024	0.845179	0.038612	0.998508	-0.038617	-0.844383	0.053269	0.533086
17586	0	4.870469	2.372659	4.983830	-1.480229	2.674532	-3.116064	-0.154009	0.809218	-0.887474	-0.274902	0.095459	-0.807373	0.049011	0.023548	0.049622	0.999982	-0.000770	0.004046	-0.004437	0.540743	0.002742	0.841183	0.044750	0.998485	-0.032022	-0.839996	0.054958	0.539801
17587	0	4.129453	2.461489	4.796308	-1.660614	2.715595	-3.814069	-0.083727	0.615860	-0.874845	-0.274902	0.093262	-0.809570	0.041549	0.024454	0.047825	0.999986	-0.000419	0.003079	-0.004374	0.545458	-0.006467	0.838113	0.050414	0.998413	-0.025106	-0.836621	0.055947	0.544918
17588	0	3.579856	2.299981	4.789060	-1.920725	2.529134	-4.249013	-0.130700	0.411854	-0.807232	-0.274414	0.084473	-0.816162	0.035990	0.022886	0.047802	0.999990	-0.000653	0.002059	-0.004036	0.548421	-0.014742	0.836072	0.055990	0.998248	-0.019126	-0.834326	0.057301	0.548286
17589	0	3.519991	1.834317	4.518482	-1.730102	2.028232	-4.421519	-0.161083	0.065089	-0.738213	-0.274902	0.095459	-0.814209	0.035282	0.018249	0.045159	0.999993	-0.000805	0.000325	-0.003691	0.548499	-0.022308	0.835853	0.061619	0.998004	-0.013800	-0.833877	0.059074	0.548779
17590	0	4.111859	1.525776	4.376965	-1.305940	1.678151	-3.992767	-0.113056	-0.285718	-0.692441	-0.276611	0.082275	-0.811523	0.041109	0.015140	0.043820	0.999993	-0.000565	-0.001429	-0.003462	0.545623	-0.029030	0.837528	0.066421	0.997754	-0.008688	-0.835395	0.060369	0.546325
17591	0	4.947933	1.277701	4.435925	-0.936471	1.386163	-3.255749	-0.157951	-0.550721	-0.679146	-0.285889	0.088867	-0.816406	0.049400	0.012644	0.044485	0.999990	-0.000790	-0.002754	-0.003396	0.540515	-0.035645	0.840579	0.071685	0.997420	-0.003799	-0.838275	0.062311	0.541676
17592	0	5.815949	0.851983	4.367470	-0.479834	0.902334	-2.561394	-0.273353	-0.688336	-0.685606	-0.290283	0.084473	-0.804688	0.058038	0.008381	0.043863	0.999987	-0.001367	-0.003442	-0.003428	0.534172	-0.042025	0.844331	0.077736	0.996974	0.000442	-0.841794	0.065399	0.535822
17593	0	6.525140	0.456706	4.307161	-0.131836	0.448938	-1.994860	-0.352766	-0.713184	-0.695507	-0.292725	0.086670	-0.818604	0.065113	0.004417	0.043296	0.999986	-0.001764	-0.003566	-0.003478	0.527559	-0.048664	0.848123	0.084670	0.996399	0.004504	-0.845288	0.069434	0.529780
17594	0	7.123034	0.037137	4.286924	0.107332	-0.024867	-1.499793	-0.444628	-0.694137	-0.701572	-0.296875	0.077881	-0.802002	0.071082	0.000218	0.043116	0.999985	-0.002223	-0.003471	-0.003508	0.521011	-0.055135	0.851767	0.092185	0.995709	0.008064	-0.848557	0.074319	0.523858
17595	0	7.701420	-0.265751	3.871556	0.673872	-0.416512	-1.225283	-0.501189	-0.619705	-0.681393	-0.308350	0.084229	-0.806885	0.076884	-0.002822	0.038961	0.999986	-0.002506	-0.003099	-0.003407	0.515054	-0.061624	0.854939	0.100241	0.994899	0.011323	-0.851276	0.079868	0.518604
17596	0	8.069126	-0.350255	3.774153	0.883489	-0.558771	-0.959177	-0.456009	-0.490457	-0.632422	-0.306152	0.088623	-0.797852	0.080587	-0.003671	0.037947	0.999989	-0.002280	-0.002452	-0.003162	0.510169	-0.067492	0.857422	0.107442	0.994108	0.014323	-0.853337	0.084816	0.514414
17597	0	8.156584	-0.103285	3.821235	0.870420	-0.343820	-0.853539	-0.425650	-0.383009	-0.580421	-0.310791	0.088623	-0.802490	0.081489	-0.001188	0.038371	0.999992	-0.002128	-0.001915	-0.002902	0.506216	-0.073102	0.859303	0.114287	0.993299	0.017174	-0.854800	0.089513	0.511179
17598	0	8.666068	0.171872	3.643148	1.274992	-0.150570	-0.498486	-0.395223	-0.347533	-0.530363	-0.317383	0.084229	-0.802246	0.086601	0.001561	0.036579	0.999993	-0.001976	-0.001738	-0.002652	0.502572	-0.078031	0.861007	0.120416	0.992529	0.019663	-0.856108	0.093797	0.508213
17599	0	9.404570	0.569367	3.397564	1.875461	0.133360	0.024908	-0.387440	-0.221563	-0.487485	-0.317383	0.084229	-0.795410	0.094022	0.005530	0.034069	0.999995	-0.001937	-0.001108	-0.002437	0.500031	-0.082825	0.862037	0.126433	0.991732	0.021947	-0.856728	0.098016	0.506369
